USA_Canada,X,Y
0.0000000000,-118.5083333300,33.3358333090
0.0000000000,-118.5075000000,33.3358333090
0.0000000000,-118.5066666700,33.3358333090
0.0000000000,-118.5058333300,33.3358333090
0.0000000000,-118.5050000000,33.3358333090
0.0000000000,-118.5041666700,33.3358333090
0.0000000000,-118.5033333300,33.3358333090
0.0000000000,-118.5025000000,33.3358333090
0.0000000000,-118.5016666700,33.3358333090
0.0000000000,-118.5008333300,33.3358333090
0.0000000000,-118.5000000000,33.3358333090
0.0000000000,-118.4991666700,33.3358333090
0.0000000000,-118.4983333300,33.3358333090
0.0000000000,-118.4975000000,33.3358333090
0.0000000000,-118.4966666700,33.3358333090
0.0000000000,-118.4958333300,33.3358333090
0.0000000000,-118.4950000000,33.3358333090
0.0000000000,-118.4941666700,33.3358333090
0.0000000000,-118.4933333300,33.3358333090
0.0000000000,-118.4925000000,33.3358333090
0.0000000000,-118.4916666700,33.3358333090
0.0000000000,-118.4908333300,33.3358333090
0.0000000000,-118.4900000000,33.3358333090
0.0000000000,-118.4891666700,33.3358333090
0.0000000000,-118.4883333300,33.3358333090
0.0000000000,-118.4875000000,33.3358333090
0.0000000000,-118.4866666700,33.3358333090
0.0000000000,-118.4858333300,33.3358333090
0.0000000000,-118.4850000000,33.3358333090
0.0000000000,-118.4841666700,33.3358333090
0.0000000000,-118.4833333300,33.3358333090
0.0000000000,-118.4825000000,33.3358333090
0.0000000000,-118.4816666700,33.3358333090
0.0000000000,-118.4808333300,33.3358333090
0.0000000000,-118.4800000000,33.3358333090
0.0000000000,-118.4791666700,33.3358333090
0.0000000000,-118.4783333300,33.3358333090
0.0000000000,-118.4775000000,33.3358333090
0.0000000000,-118.4766666700,33.3358333090
0.0000000000,-118.4758333300,33.3358333090
0.0000000000,-118.4750000000,33.3358333090
0.0000000000,-118.4741666700,33.3358333090
0.0000000000,-118.4733333300,33.3358333090
8.0000000000,-118.4725000000,33.3358333090
31.0000000000,-118.4716666700,33.3358333090
59.0000000000,-118.4708333300,33.3358333090
80.0000000000,-118.4700000000,33.3358333090
100.0000000000,-118.4691666700,33.3358333090
128.0000000000,-118.4683333300,33.3358333090
142.0000000000,-118.4675000000,33.3358333090
166.0000000000,-118.4666666700,33.3358333090
188.0000000000,-118.4658333300,33.3358333090
205.0000000000,-118.4650000000,33.3358333090
221.0000000000,-118.4641666700,33.3358333090
239.0000000000,-118.4633333300,33.3358333090
255.0000000000,-118.4625000000,33.3358333090
270.0000000000,-118.4616666700,33.3358333090
285.0000000000,-118.4608333300,33.3358333090
295.0000000000,-118.4600000000,33.3358333090
294.0000000000,-118.4591666700,33.3358333090
302.0000000000,-118.4583333300,33.3358333090
311.0000000000,-118.4575000000,33.3358333090
309.0000000000,-118.4566666700,33.3358333090
309.0000000000,-118.4558333300,33.3358333090
314.0000000000,-118.4550000000,33.3358333090
315.0000000000,-118.4541666700,33.3358333090
325.0000000000,-118.4533333300,33.3358333090
340.0000000000,-118.4525000000,33.3358333090
354.0000000000,-118.4516666700,33.3358333090
367.0000000000,-118.4508333300,33.3358333090
376.0000000000,-118.4500000000,33.3358333090
387.0000000000,-118.4491666700,33.3358333090
403.0000000000,-118.4483333300,33.3358333090
424.0000000000,-118.4475000000,33.3358333090
421.0000000000,-118.4466666700,33.3358333090
415.0000000000,-118.4458333300,33.3358333090
420.0000000000,-118.4450000000,33.3358333090
425.0000000000,-118.4441666700,33.3358333090
422.0000000000,-118.4433333300,33.3358333090
440.0000000000,-118.4425000000,33.3358333090
455.0000000000,-118.4416666700,33.3358333090
454.0000000000,-118.4408333300,33.3358333090
444.0000000000,-118.4400000000,33.3358333090
433.0000000000,-118.4391666700,33.3358333090
429.0000000000,-118.4383333300,33.3358333090
430.0000000000,-118.4375000000,33.3358333090
432.0000000000,-118.4366666700,33.3358333090
440.0000000000,-118.4358333300,33.3358333090
444.0000000000,-118.4350000000,33.3358333090
447.0000000000,-118.4341666700,33.3358333090
440.0000000000,-118.4333333300,33.3358333090
435.0000000000,-118.4325000000,33.3358333090
423.0000000000,-118.4316666700,33.3358333090
414.0000000000,-118.4308333300,33.3358333090
413.0000000000,-118.4300000000,33.3358333090
419.0000000000,-118.4291666700,33.3358333090
425.0000000000,-118.4283333300,33.3358333090
429.0000000000,-118.4275000000,33.3358333090
423.0000000000,-118.4266666700,33.3358333090
418.0000000000,-118.4258333300,33.3358333090
409.0000000000,-118.4250000000,33.3358333090
391.0000000000,-118.4241666700,33.3358333090
383.0000000000,-118.4233333300,33.3358333090
388.0000000000,-118.4225000000,33.3358333090
398.0000000000,-118.4216666700,33.3358333090
392.0000000000,-118.4208333300,33.3358333090
381.0000000000,-118.4200000000,33.3358333090
388.0000000000,-118.4191666700,33.3358333090
387.0000000000,-118.4183333300,33.3358333090
379.0000000000,-118.4175000000,33.3358333090
385.0000000000,-118.4166666700,33.3358333090
392.0000000000,-118.4158333300,33.3358333090
369.0000000000,-118.4150000000,33.3358333090
347.0000000000,-118.4141666700,33.3358333090
338.0000000000,-118.4133333300,33.3358333090
348.0000000000,-118.4125000000,33.3358333090
355.0000000000,-118.4116666700,33.3358333090
368.0000000000,-118.4108333300,33.3358333090
380.0000000000,-118.4100000000,33.3358333090
374.0000000000,-118.4091666700,33.3358333090
369.0000000000,-118.4083333300,33.3358333090
384.0000000000,-118.4075000000,33.3358333090
399.0000000000,-118.4066666700,33.3358333090
398.0000000000,-118.4058333300,33.3358333090
392.0000000000,-118.4050000000,33.3358333090
407.0000000000,-118.4041666700,33.3358333090
412.0000000000,-118.4033333300,33.3358333090
415.0000000000,-118.4025000000,33.3358333090
422.0000000000,-118.4016666700,33.3358333090
419.0000000000,-118.4008333300,33.3358333090
426.0000000000,-118.4000000000,33.3358333090
421.0000000000,-118.3991666700,33.3358333090
401.0000000000,-118.3983333300,33.3358333090
407.0000000000,-118.3975000000,33.3358333090
402.0000000000,-118.3966666700,33.3358333090
409.0000000000,-118.3958333300,33.3358333090
415.0000000000,-118.3950000000,33.3358333090
400.0000000000,-118.3941666700,33.3358333090
409.0000000000,-118.3933333300,33.3358333090
413.0000000000,-118.3925000000,33.3358333090
401.0000000000,-118.3916666700,33.3358333090
402.0000000000,-118.3908333300,33.3358333090
401.0000000000,-118.3900000000,33.3358333090
407.0000000000,-118.3891666700,33.3358333090
405.0000000000,-118.3883333300,33.3358333090
407.0000000000,-118.3875000000,33.3358333090
417.0000000000,-118.3866666700,33.3358333090
410.0000000000,-118.3858333300,33.3358333090
376.0000000000,-118.3850000000,33.3358333090
350.0000000000,-118.3841666700,33.3358333090
344.0000000000,-118.3833333300,33.3358333090
333.0000000000,-118.3825000000,33.3358333090
342.0000000000,-118.3816666700,33.3358333090
322.0000000000,-118.3808333300,33.3358333090
289.0000000000,-118.3800000000,33.3358333090
242.0000000000,-118.3791666700,33.3358333090
214.0000000000,-118.3783333300,33.3358333090
216.0000000000,-118.3775000000,33.3358333090
203.0000000000,-118.3766666700,33.3358333090
168.0000000000,-118.3758333300,33.3358333090
151.0000000000,-118.3750000000,33.3358333090
158.0000000000,-118.3741666700,33.3358333090
197.0000000000,-118.3733333300,33.3358333090
246.0000000000,-118.3725000000,33.3358333090
292.0000000000,-118.3716666700,33.3358333090
322.0000000000,-118.3708333300,33.3358333090
356.0000000000,-118.3700000000,33.3358333090
393.0000000000,-118.3691666700,33.3358333090
414.0000000000,-118.3683333300,33.3358333090
409.0000000000,-118.3675000000,33.3358333090
396.0000000000,-118.3666666700,33.3358333090
405.0000000000,-118.3658333300,33.3358333090
418.0000000000,-118.3650000000,33.3358333090
435.0000000000,-118.3641666700,33.3358333090
429.0000000000,-118.3633333300,33.3358333090
403.0000000000,-118.3625000000,33.3358333090
420.0000000000,-118.3616666700,33.3358333090
446.0000000000,-118.3608333300,33.3358333090
430.0000000000,-118.3600000000,33.3358333090
398.0000000000,-118.3591666700,33.3358333090
395.0000000000,-118.3583333300,33.3358333090
419.0000000000,-118.3575000000,33.3358333090
441.0000000000,-118.3566666700,33.3358333090
452.0000000000,-118.3558333300,33.3358333090
468.0000000000,-118.3550000000,33.3358333090
468.0000000000,-118.3541666700,33.3358333090
440.0000000000,-118.3533333300,33.3358333090
405.0000000000,-118.3525000000,33.3358333090
390.0000000000,-118.3516666700,33.3358333090
379.0000000000,-118.3508333300,33.3358333090
367.0000000000,-118.3500000000,33.3358333090
344.0000000000,-118.3491666700,33.3358333090
316.0000000000,-118.3483333300,33.3358333090
292.0000000000,-118.3475000000,33.3358333090
275.0000000000,-118.3466666700,33.3358333090
261.0000000000,-118.3458333300,33.3358333090
243.0000000000,-118.3450000000,33.3358333090
226.0000000000,-118.3441666700,33.3358333090
220.0000000000,-118.3433333300,33.3358333090
217.0000000000,-118.3425000000,33.3358333090
217.0000000000,-118.3416666700,33.3358333090
193.0000000000,-118.3408333300,33.3358333090
171.0000000000,-118.3400000000,33.3358333090
155.0000000000,-118.3391666700,33.3358333090
138.0000000000,-118.3383333300,33.3358333090
122.0000000000,-118.3375000000,33.3358333090
90.0000000000,-118.3366666700,33.3358333090
75.0000000000,-118.3358333300,33.3358333090
72.0000000000,-118.3350000000,33.3358333090
72.0000000000,-118.3341666700,33.3358333090
71.0000000000,-118.3333333300,33.3358333090
69.0000000000,-118.3325000000,33.3358333090
52.0000000000,-118.3316666700,33.3358333090
35.0000000000,-118.3308333300,33.3358333090
37.0000000000,-118.3300000000,33.3358333090
44.0000000000,-118.3291666700,33.3358333090
52.0000000000,-118.3283333300,33.3358333090
68.0000000000,-118.3275000000,33.3358333090
80.0000000000,-118.3266666700,33.3358333090
81.0000000000,-118.3258333300,33.3358333090
95.0000000000,-118.3250000000,33.3358333090
130.0000000000,-118.3241666700,33.3358333090
163.0000000000,-118.3233333300,33.3358333090
177.0000000000,-118.3225000000,33.3358333090
153.0000000000,-118.3216666700,33.3358333090
126.0000000000,-118.3208333300,33.3358333090
128.0000000000,-118.3200000000,33.3358333090
142.0000000000,-118.3191666700,33.3358333090
171.0000000000,-118.3183333300,33.3358333090
181.0000000000,-118.3175000000,33.3358333090
158.0000000000,-118.3166666700,33.3358333090
126.0000000000,-118.3158333300,33.3358333090
91.0000000000,-118.3150000000,33.3358333090
80.0000000000,-118.3141666700,33.3358333090
64.0000000000,-118.3133333300,33.3358333090
27.0000000000,-118.3125000000,33.3358333090
7.0000000000,-118.3116666700,33.3358333090
7.0000000000,-118.3108333300,33.3358333090
0.0000000000,-118.3100000000,33.3358333090
0.0000000000,-118.3091666700,33.3358333090
0.0000000000,-118.3083333300,33.3358333090
0.0000000000,-118.3075000000,33.3358333090
0.0000000000,-118.3066666700,33.3358333090
0.0000000000,-118.3058333300,33.3358333090
0.0000000000,-118.3050000000,33.3358333090
0.0000000000,-118.3041666700,33.3358333090
0.0000000000,-118.3033333300,33.3358333090
0.0000000000,-118.3025000000,33.3358333090
0.0000000000,-118.3016666700,33.3358333090
0.0000000000,-118.3008333300,33.3358333090
0.0000000000,-118.3000000000,33.3358333090
0.0000000000,-118.2991666700,33.3358333090
0.0000000000,-118.2983333300,33.3358333090
0.0000000000,-118.2975000000,33.3358333090
0.0000000000,-118.2966666700,33.3358333090
0.0000000000,-118.2958333300,33.3358333090
0.0000000000,-118.2950000000,33.3358333090
0.0000000000,-118.2941666700,33.3358333090
0.0000000000,-118.2933333300,33.3358333090
0.0000000000,-118.2925000000,33.3358333090
0.0000000000,-118.2916666700,33.3358333090
0.0000000000,-118.2908333300,33.3358333090
0.0000000000,-118.2900000000,33.3358333090
0.0000000000,-118.2891666700,33.3358333090
0.0000000000,-118.2883333300,33.3358333090
0.0000000000,-118.2875000000,33.3358333090
0.0000000000,-118.2866666700,33.3358333090
0.0000000000,-118.2858333300,33.3358333090
0.0000000000,-118.2850000000,33.3358333090
0.0000000000,-118.2841666700,33.3358333090
0.0000000000,-118.6216666700,33.3308333090
0.0000000000,-118.6208333300,33.3308333090
0.0000000000,-118.6200000000,33.3308333090
0.0000000000,-118.6191666700,33.3308333090
0.0000000000,-118.6183333300,33.3308333090
0.0000000000,-118.6175000000,33.3308333090
0.0000000000,-118.6166666700,33.3308333090
0.0000000000,-118.6158333300,33.3308333090
0.0000000000,-118.6150000000,33.3308333090
0.0000000000,-118.6141666700,33.3308333090
0.0000000000,-118.6133333300,33.3308333090
0.0000000000,-118.6125000000,33.3308333090
0.0000000000,-118.6116666700,33.3308333090
0.0000000000,-118.6108333300,33.3308333090
0.0000000000,-118.6100000000,33.3308333090
0.0000000000,-118.6091666700,33.3308333090
0.0000000000,-118.6083333300,33.3308333090
0.0000000000,-118.6075000000,33.3308333090
0.0000000000,-118.6066666700,33.3308333090
0.0000000000,-118.6058333300,33.3308333090
0.0000000000,-118.6050000000,33.3308333090
0.0000000000,-118.6041666700,33.3308333090
0.0000000000,-118.6033333300,33.3308333090
0.0000000000,-118.6025000000,33.3308333090
0.0000000000,-118.6016666700,33.3308333090
0.0000000000,-118.6008333300,33.3308333090
0.0000000000,-118.6000000000,33.3308333090
0.0000000000,-118.5991666700,33.3308333090
0.0000000000,-118.5983333300,33.3308333090
0.0000000000,-118.5975000000,33.3308333090
0.0000000000,-118.5966666700,33.3308333090
0.0000000000,-118.5958333300,33.3308333090
0.0000000000,-118.5950000000,33.3308333090
0.0000000000,-118.5941666700,33.3308333090
0.0000000000,-118.5933333300,33.3308333090
0.0000000000,-118.5925000000,33.3308333090
0.0000000000,-118.5916666700,33.3308333090
0.0000000000,-118.5908333300,33.3308333090
0.0000000000,-118.5900000000,33.3308333090
0.0000000000,-118.5891666700,33.3308333090
0.0000000000,-118.5883333300,33.3308333090
0.0000000000,-118.5875000000,33.3308333090
0.0000000000,-118.5866666700,33.3308333090
0.0000000000,-118.5858333300,33.3308333090
0.0000000000,-118.5850000000,33.3308333090
0.0000000000,-118.5841666700,33.3308333090
0.0000000000,-118.5833333300,33.3308333090
0.0000000000,-118.5825000000,33.3308333090
0.0000000000,-118.5816666700,33.3308333090
0.0000000000,-118.5808333300,33.3308333090
0.0000000000,-118.5800000000,33.3308333090
0.0000000000,-118.5791666700,33.3308333090
0.0000000000,-118.5783333300,33.3308333090
0.0000000000,-118.5775000000,33.3308333090
0.0000000000,-118.5766666700,33.3308333090
0.0000000000,-118.5758333300,33.3308333090
0.0000000000,-118.5750000000,33.3308333090
0.0000000000,-118.5741666700,33.3308333090
0.0000000000,-118.5733333300,33.3308333090
0.0000000000,-118.5725000000,33.3308333090
0.0000000000,-118.5716666700,33.3308333090
0.0000000000,-118.5708333300,33.3308333090
0.0000000000,-118.5700000000,33.3308333090
0.0000000000,-118.5691666700,33.3308333090
0.0000000000,-118.5683333300,33.3308333090
0.0000000000,-118.5675000000,33.3308333090
0.0000000000,-118.5666666700,33.3308333090
0.0000000000,-118.5658333300,33.3308333090
0.0000000000,-118.5650000000,33.3308333090
0.0000000000,-118.5641666700,33.3308333090
0.0000000000,-118.5633333300,33.3308333090
0.0000000000,-118.5625000000,33.3308333090
0.0000000000,-118.5616666700,33.3308333090
0.0000000000,-118.5608333300,33.3308333090
0.0000000000,-118.5600000000,33.3308333090
0.0000000000,-118.5591666700,33.3308333090
0.0000000000,-118.5583333300,33.3308333090
0.0000000000,-118.5575000000,33.3308333090
0.0000000000,-118.5566666700,33.3308333090
0.0000000000,-118.5558333300,33.3308333090
0.0000000000,-118.5550000000,33.3308333090
0.0000000000,-118.5541666700,33.3308333090
0.0000000000,-118.5533333300,33.3308333090
0.0000000000,-118.5525000000,33.3308333090
0.0000000000,-118.5516666700,33.3308333090
0.0000000000,-118.5508333300,33.3308333090
0.0000000000,-118.5500000000,33.3308333090
0.0000000000,-118.5491666700,33.3308333090
0.0000000000,-118.5483333300,33.3308333090
0.0000000000,-118.5475000000,33.3308333090
0.0000000000,-118.5466666700,33.3308333090
0.0000000000,-118.5458333300,33.3308333090
0.0000000000,-118.5450000000,33.3308333090
0.0000000000,-118.5441666700,33.3308333090
0.0000000000,-118.5433333300,33.3308333090
0.0000000000,-118.5425000000,33.3308333090
0.0000000000,-118.5416666700,33.3308333090
0.0000000000,-118.5408333300,33.3308333090
0.0000000000,-118.5400000000,33.3308333090
0.0000000000,-118.5391666700,33.3308333090
0.0000000000,-118.5383333300,33.3308333090
0.0000000000,-118.5375000000,33.3308333090
0.0000000000,-118.5366666700,33.3308333090
0.0000000000,-118.5358333300,33.3308333090
0.0000000000,-118.5350000000,33.3308333090
0.0000000000,-118.5341666700,33.3308333090
0.0000000000,-118.5333333300,33.3308333090
0.0000000000,-118.5325000000,33.3308333090
0.0000000000,-118.5316666700,33.3308333090
0.0000000000,-118.5308333300,33.3308333090
0.0000000000,-118.5300000000,33.3308333090
0.0000000000,-118.5291666700,33.3308333090
0.0000000000,-118.5283333300,33.3308333090
0.0000000000,-118.5275000000,33.3308333090
0.0000000000,-118.5266666700,33.3308333090
0.0000000000,-118.5258333300,33.3308333090
0.0000000000,-118.5250000000,33.3308333090
0.0000000000,-118.5241666700,33.3308333090
0.0000000000,-118.5233333300,33.3308333090
0.0000000000,-118.5225000000,33.3308333090
0.0000000000,-118.5216666700,33.3308333090
0.0000000000,-118.5208333300,33.3308333090
0.0000000000,-118.5200000000,33.3308333090
